1900	mens-200-metres	Gold	USA	Walter Tewksbury	walter-tewksbury-1	http://www.sports-reference.com/olympics/athletes/te/walter-tewksbury-1.html
1900	mens-200-metres	Silver	IND	Norman Pritchard	norman-pritchard-1	http://www.sports-reference.com/olympics/athletes/pr/norman-pritchard-1.html
1900	mens-200-metres	Bronze	AUS	Stan Rowley	stan-rowley-1	http://www.sports-reference.com/olympics/athletes/ro/stan-rowley-1.html
2012	mens-400-metres	Gold	GRN	Kirani James	kirani-james-1	http://www.sports-reference.com/olympics/athletes/ja/kirani-james-1.html
2012	mens-400-metres	Silver	DOM	Luguelin Santos	luguelin-santos-1	http://www.sports-reference.com/olympics/athletes/sa/luguelin-santos-1.html
2012	mens-400-metres	Bronze	TRI	Lalonde Gordon	lalonde-gordon-1	http://www.sports-reference.com/olympics/athletes/go/lalonde-gordon-1.html
2008	mens-400-metres	Gold	USA	LaShawn Merritt	lashawn-merritt-1	http://www.sports-reference.com/olympics/athletes/me/lashawn-merritt-1.html
2008	mens-400-metres	Silver	USA	Jeremy Wariner	jeremy-wariner-1	http://www.sports-reference.com/olympics/athletes/wa/jeremy-wariner-1.html
2008	mens-400-metres	Bronze	USA	David Neville	david-neville-1	http://www.sports-reference.com/olympics/athletes/ne/david-neville-1.html
2004	mens-400-metres	Gold	USA	Jeremy Wariner	jeremy-wariner-1	http://www.sports-reference.com/olympics/athletes/wa/jeremy-wariner-1.html
2004	mens-400-metres	Silver	USA	Otis Harris	otis-harris-1	http://www.sports-reference.com/olympics/athletes/ha/otis-harris-1.html
2004	mens-400-metres	Bronze	USA	Derrick Brew	derrick-brew-1	http://www.sports-reference.com/olympics/athletes/br/derrick-brew-1.html
2000	mens-400-metres	Gold	USA	Michael Johnson	michael-johnson-2	http://www.sports-reference.com/olympics/athletes/jo/michael-johnson-2.html
2000	mens-400-metres	Silver	USA	Alvin Harrison	alvin-harrison-1	http://www.sports-reference.com/olympics/athletes/ha/alvin-harrison-1.html
2000	mens-400-metres	Bronze	JAM	Greg Haughton	greg-haughton-1	http://www.sports-reference.com/olympics/athletes/ha/greg-haughton-1.html
1996	mens-400-metres	Gold	USA	Michael Johnson	michael-johnson-2	http://www.sports-reference.com/olympics/athletes/jo/michael-johnson-2.html
1996	mens-400-metres	Silver	GBR	Roger Black	roger-black-1	http://www.sports-reference.com/olympics/athletes/bl/roger-black-1.html
1996	mens-400-metres	Bronze	UGA	Davis Kamoga	davis-kamoga-1	http://www.sports-reference.com/olympics/athletes/ka/davis-kamoga-1.html
1992	mens-400-metres	Gold	USA	Quincy Watts	quincy-watts-1	http://www.sports-reference.com/olympics/athletes/wa/quincy-watts-1.html
1992	mens-400-metres	Silver	USA	Steve Lewis	steve-lewis-1	http://www.sports-reference.com/olympics/athletes/le/steve-lewis-1.html
1992	mens-400-metres	Bronze	KEN	Samson Kitur	samson-kitur-1	http://www.sports-reference.com/olympics/athletes/ki/samson-kitur-1.html
1988	mens-400-metres	Gold	USA	Steve Lewis	steve-lewis-1	http://www.sports-reference.com/olympics/athletes/le/steve-lewis-1.html
1988	mens-400-metres	Silver	USA	Butch Reynolds	butch-reynolds-1	http://www.sports-reference.com/olympics/athletes/re/butch-reynolds-1.html
1988	mens-400-metres	Bronze	USA	Danny Joe Everett	danny-joe-everett-1	http://www.sports-reference.com/olympics/athletes/ev/danny-joe-everett-1.html
1984	mens-400-metres	Gold	USA	Alonzo Babers	alonzo-babers-1	http://www.sports-reference.com/olympics/athletes/ba/alonzo-babers-1.html
1984	mens-400-metres	Silver	CIV	Gabriel Tiacoh	gabriel-tiacoh-1	http://www.sports-reference.com/olympics/athletes/ti/gabriel-tiacoh-1.html
1984	mens-400-metres	Bronze	USA	Antonio McKay	antonio-mckay-1	http://www.sports-reference.com/olympics/athletes/mc/antonio-mckay-1.html
1980	mens-400-metres	Gold	URS	Viktor Markin	viktor-markin-1	http://www.sports-reference.com/olympics/athletes/ma/viktor-markin-1.html
1980	mens-400-metres	Silver	AUS	Rick Mitchell	rick-mitchell-1	http://www.sports-reference.com/olympics/athletes/mi/rick-mitchell-1.html
1980	mens-400-metres	Bronze	GDR	Frank Schaffer	frank-schaffer-1	http://www.sports-reference.com/olympics/athletes/sc/frank-schaffer-1.html
1976	mens-400-metres	Gold	CUB	Alberto Juantorena	alberto-juantorena-1	http://www.sports-reference.com/olympics/athletes/ju/alberto-juantorena-1.html
1976	mens-400-metres	Silver	USA	Fred Newhouse	fred-newhouse-1	http://www.sports-reference.com/olympics/athletes/ne/fred-newhouse-1.html
